event_date,event_timestamp,event_name,user_pseudo_id,device_category,device_os,page_location,user_id,page
23-02-2025,173568,click,817.584.691,tablet,Android,https://smileguru.com/cosmetic-dentistry,293,cosmetic-dentistry
23-02-2025,173569,click,368.528.663,mobile,Windows,https://smileguru.com/home,294,Main
23-02-2025,173573,scroll,757.348.187,smartwatch,Android,https://smileguru.com,295,main
23-02-2025,173569,form_submit,977.290.388,tablet,iOS,https://smileguru.com,296,main
23-02-2025,173574,scroll,693.870.477,desktop,iOS,https://smileguru.com,297,main
23-02-2025,173568,scroll,187.225.234,tablet,Android,https://smileguru.com,298,main
23-02-2025,173575,click,387.591.344,desktop,iOS,https://smileguru.com,299,main
23-02-2025,173569,page_view,717.848.318,desktop,Windows,https://smileguru.com/about-us,300,About
23-02-2025,173573,form_submit,800.203.121,tablet,Windows,https://smileguru.com/emergency-dental,301,Emergency-dental
23-02-2025,173574,page_view,395.283.197,desktop,Android,https://smileguru.com/root-canal,302,Root-canal
23-02-2025,176721,click,225.498.345,desktop,Android,https://smileguru.com/dental-implants,303,Dental-implants
23-02-2025,173569,form_submit,979.468.436,mobile,Android,https://smileguru.com/orthodontics,304,Orthodontics
23-02-2025,173575,click,416.415.708,unknown,iOS,https://smileguru.com/about,305,About
23-02-2025,173568,page_view,473.341.473,mobile,iOS,https://smileguru.com/teeth-whitening,306,teeth-whitening
23-02-2025,173572,form_submit,313.885.425,tablet,unknown,https://smileguru.com/teeth-whitening,307,teeth-whitening
23-02-2025,173572,page_view,400.631.128,desktop,Windows,https://smileguru.com/index,308,Index
23-02-2025,173571,click,773.989.560,unknown,iOS,https://smileguru.com/home,309,Main
23-02-2025,173568,page_view,unknown,unknown,Android,https://smileguru.com/teeth-whitening,310,teeth-whitening
23-02-2025,173568,form_submit,198.693.773,mobile,iOS,https://smileguru.com/root-canal,311,Root-canal
23-02-2025,173568,form_submit,262.419.253,unknown,Android,https://smileguru.com/teeth-whitening,312,teeth-whitening
23-02-2025,173568,page_view,647.857.376,desktop,iOS,https://smileguru.com/contact,313,Contact
23-02-2025,173572,form_submit,930.275.953,tablet,unknown,https://smileguru.com/emergency-dental,314,Emergency-dental
23-02-2025,173573,form_submit,833.913.976,desktop,iOS,https://smileguru.com,315,main
23-02-2025,173568,form_submit,638.691.890,mobile,iOS,https://smileguru.com/cosmetic-dentistry,316,cosmetic-dentistry
23-02-2025,173571,page_view,601.343.105,desktop,iOS,https://smileguru.com/home,317,Main
23-02-2025,173571,page_view,257.870.153,desktop,iOS,https://smileguru.com/contact,318,Contact
23-02-2025,173570,click,600.735.380,tablet,iOS,https://smileguru.com/emergency-dental,319,Emergency-dental
23-02-2025,173568,click,891.889.557,tablet,unknown,https://smileguru.com/home,320,Main
23-02-2025,173568,scroll,233.834.540,mobile,Linux,https://smileguru.com/home,321,Main
23-02-2025,173569,click,339.617.691,desktop,Windows,https://smileguru.com/orthodontics,322,Orthodontics
23-02-2025,173572,form_submit,430.489.376,mobile,Linux,https://smileguru.com/root-canal,323,Root-canal
23-02-2025,173572,scroll,137.740.737,tablet,iOS,https://smileguru.com/emergency-dental,324,Emergency-dental
23-02-2025,173570,form_submit,386.752.760,mobile,Windows,https://smileguru.com/root-canal,325,Root-canal
23-02-2025,173569,scroll,232.839.204,mobile,Android,https://smileguru.com/root-canal,326,Root-canal
23-02-2025,173571,form_submit,682.267.860,desktop,Android,https://smileguru.com/about,327,About
23-02-2025,173572,click,unknown,desktop,Android,https://smileguru.com/emergency-dental,328,Emergency-dental
23-02-2025,173569,click,193.879.114,mobile,Android,https://smileguru.com/dental-implants,329,Dental-implants
23-02-2025,173572,form_submit,413.483.475,tablet,Android,https://smileguru.com/teeth-whitening,330,teeth-whitening
23-02-2025,173572,form_submit,413.483.475,tablet,Android,https://smileguru.com/teeth-whitening,331,teeth-whitening
23-02-2025,173575,page_view,868.223.890,desktop,Android,https://smileguru.com/about,332,About
23-02-2025,173574,scroll,589.479.687,tablet,Windows,https://smileguru.com/dental-implants,333,Dental-implants
23-02-2025,173573,unknown,786.217.413,tablet,Windows,https://smileguru.com/dental-implants,334,Dental-implants
23-02-2025,173574,page_view,595.581.548,mobile,unknown,https://smileguru.com/root-canal,335,Root-canal
23-02-2025,173571,click,228.515.395,smartwatch,Windows,https://smileguru.com/index,336,Index
23-02-2025,173574,click,517.454.361,tablet,iOS,https://smileguru.com,337,main
23-02-2025,173569,page_view,793.689.968,mobile,iOS,https://smileguru.com/home,338,Main
23-02-2025,176721,scroll,513.714.865,smartwatch,Android,https://smileguru.com/home,339,Main
23-02-2025,173571,unknown,378.457.986,tablet,Linux,https://smileguru.com/home,340,Main
23-02-2025,173575,scroll,142.282.443,desktop,Android,https://smileguru.com/about-us,341,About
23-02-2025,173573,form_submit,657.358.343,mobile,Windows,https://smileguru.com/emergency-dental,342,Emergency-dental
23-02-2025,173569,unknown,unknown,mobile,Linux,https://smileguru.com/contact,343,Contact
23-02-2025,173568,form_submit,183.739.132,tablet,iOS,https://smileguru.com/emergency-dental,344,Emergency-dental
23-02-2025,173568,form_submit,183.739.132,tablet,iOS,https://smileguru.com/emergency-dental,345,Emergency-dental
23-02-2025,173569,click,331.936.299,unknown,Windows,https://smileguru.com,346,main
23-02-2025,173574,page_view,771.779.282,mobile,Windows,https://smileguru.com/about-us,347,About
23-02-2025,173569,page_view,876.935.194,desktop,Android,https://smileguru.com/about-us,348,About
23-02-2025,173568,form_submit,unknown,desktop,iOS,https://smileguru.com/about-us,349,About
23-02-2025,173571,click,297.382.232,unknown,Android,https://smileguru.com/orthodontics,350,Orthodontics
23-02-2025,173570,unknown,299.427.396,desktop,Windows,https://smileguru.com/teeth-whitening,351,teeth-whitening
23-02-2025,173569,scroll,785.821.487,mobile,Windows,https://smileguru.com/root-canal,352,Root-canal
23-02-2025,173571,page_view,324.899.381,unknown,Android,https://smileguru.com/home,353,Main
23-02-2025,173570,unknown,381.580.402,mobile,iOS,https://smileguru.com/emergency-dental,354,Emergency-dental
23-02-2025,173571,unknown,907.681.392,mobile,Android,https://smileguru.com/contact,355,Contact
23-02-2025,173572,click,unknown,desktop,iOS,https://smileguru.com/home,356,Main
23-02-2025,173573,form_submit,936.442.449,unknown,Android,https://smileguru.com/about,357,About
23-02-2025,176721,form_submit,652.513.507,unknown,Windows,https://smileguru.com,358,main
23-02-2025,173574,form_submit,303.260.175,desktop,unknown,https://smileguru.com/teeth-whitening,359,teeth-whitening
23-02-2025,173571,click,213.864.354,mobile,Android,https://smileguru.com/teeth-whitening,360,teeth-whitening
23-02-2025,173569,page_view,788.335.491,tablet,Windows,https://smileguru.com/contact,361,Contact
23-02-2025,173571,scroll,899.560.785,tablet,unknown,https://smileguru.com/index,362,Index
23-02-2025,173572,form_submit,749.599.407,tablet,iOS,https://smileguru.com/about,363,About
23-02-2025,173568,scroll,772.321.664,mobile,Android,https://smileguru.com/teeth-whitening,364,teeth-whitening
23-02-2025,173569,form_submit,589.500.541,mobile,Linux,https://smileguru.com/teeth-whitening,365,teeth-whitening
23-02-2025,173568,scroll,883.867.586,tablet,Windows,https://smileguru.com/dental-implants,366,Dental-implants
23-02-2025,173571,page_view,614.216.253,desktop,iOS,https://smileguru.com/orthodontics,367,Orthodontics
23-02-2025,173573,click,263.734.571,tablet,Android,https://smileguru.com,368,main
23-02-2025,173569,form_submit,609.112.710,mobile,iOS,https://smileguru.com/about,369,About
23-02-2025,173574,form_submit,803.677.933,tablet,unknown,https://smileguru.com/cosmetic-dentistry,370,cosmetic-dentistry
23-02-2025,173575,scroll,570.498.963,tablet,unknown,https://smileguru.com,371,main
23-02-2025,173568,form_submit,420.587.172,mobile,Android,https://smileguru.com/orthodontics,372,Orthodontics
23-02-2025,173575,unknown,186.396.114,unknown,iOS,https://smileguru.com/root-canal,373,Root-canal
23-02-2025,173569,form_submit,871.121.817,desktop,Android,https://smileguru.com/dental-implants,374,Dental-implants
23-02-2025,173573,form_submit,367.311.357,desktop,iOS,https://smileguru.com/dental-implants,375,Dental-implants
23-02-2025,173572,form_submit,unknown,mobile,Android,https://smileguru.com/teeth-whitening,376,teeth-whitening
23-02-2025,173571,unknown,474.585.729,desktop,unknown,https://smileguru.com/teeth-whitening,377,teeth-whitening
23-02-2025,173568,page_view,913.434.441,desktop,iOS,https://smileguru.com/home,378,Main
23-02-2025,173568,click,747.570.476,desktop,iOS,https://smileguru.com/emergency-dental,379,Emergency-dental
23-02-2025,173575,scroll,126.943.538,tablet,Windows,https://smileguru.com/emergency-dental,380,Emergency-dental
23-02-2025,173572,page_view,293.621.663,tablet,Android,https://smileguru.com,381,main
23-02-2025,173567,scroll,unknown,unknown,Android,https://smileguru.com/orthodontics,382,Orthodontics
23-02-2025,173567,click,797.477.748,mobile,iOS,https://smileguru.com/emergency-dental,383,Emergency-dental
23-02-2025,173569,unknown,835.928.809,tablet,iOS,https://smileguru.com/home,384,Main
23-02-2025,173576,scroll,231.298.362,mobile,Windows,https://smileguru.com,385,main
23-02-2025,173573,form_submit,507.616.995,mobile,iOS,https://smileguru.com/root-canal,386,Root-canal
23-02-2025,173568,click,912.909.602,desktop,unknown,https://smileguru.com/cosmetic-dentistry,387,cosmetic-dentistry
23-02-2025,173574,page_view,207.285.153,desktop,Android,https://smileguru.com/teeth-whitening,388,teeth-whitening
23-02-2025,173568,form_submit,878.484.874,desktop,iOS,https://smileguru.com/orthodontics,389,Orthodontics
23-02-2025,173573,page_view,894.386.503,tablet,Linux,https://smileguru.com/teeth-whitening,390,teeth-whitening
23-02-2025,173568,page_view,190.839.706,unknown,Windows,https://smileguru.com/cosmetic-dentistry,391,cosmetic-dentistry
23-02-2025,173568,form_submit,755.229.786,desktop,Windows,https://smileguru.com/emergency-dental,392,Emergency-dental
23-02-2025,173570,page_view,394.948.940,mobile,Android,https://smileguru.com,393,main
23-02-2025,173568,scroll,768.605.861,unknown,iOS,https://smileguru.com,394,main
23-02-2025,173574,scroll,907.805.621,mobile,iOS,https://smileguru.com/about,395,About
23-02-2025,173569,page_view,783.335.984,tablet,Android,https://smileguru.com,396,main
23-02-2025,173572,page_view,386.119.603,mobile,Android,https://smileguru.com/about,397,About
23-02-2025,173568,page_view,910.794.837,mobile,iOS,https://smileguru.com/teeth-whitening,398,teeth-whitening
23-02-2025,173576,click,376.453.583,tablet,iOS,https://smileguru.com/home,399,Main
23-02-2025,173568,click,629.345.578,desktop,iOS,https://smileguru.com/dental-implants,400,Dental-implants
23-02-2025,173575,page_view,973.146.130,smartwatch,iOS,https://smileguru.com/about-us,401,About
23-02-2025,173574,page_view,839.801.192,smartwatch,Windows,https://smileguru.com/teeth-whitening,402,teeth-whitening
23-02-2025,173575,click,205.336.676,tablet,Linux,https://smileguru.com/about,403,About
23-02-2025,173575,click,205.336.676,tablet,Linux,https://smileguru.com/about,404,About
23-02-2025,173574,click,125.464.705,mobile,unknown,https://smileguru.com/dental-implants,405,Dental-implants
23-02-2025,173569,unknown,719.469.741,mobile,Android,https://smileguru.com/home,406,Main
23-02-2025,173568,page_view,314.495.827,desktop,iOS,https://smileguru.com/cosmetic-dentistry,407,cosmetic-dentistry
23-02-2025,173575,form_submit,217.511.205,desktop,Windows,https://smileguru.com/dental-implants,408,Dental-implants
23-02-2025,173567,scroll,669.869.393,mobile,unknown,https://smileguru.com,409,main
23-02-2025,173574,form_submit,117.822.691,unknown,iOS,https://smileguru.com/about-us,410,About
23-02-2025,173567,page_view,733.243.191,tablet,iOS,https://smileguru.com/about-us,411,About
23-02-2025,173571,unknown,433.487.448,unknown,Linux,https://smileguru.com/orthodontics,412,Orthodontics
23-02-2025,173567,page_view,unknown,mobile,Android,https://smileguru.com/contact,413,Contact
23-02-2025,173575,page_view,unknown,desktop,Windows,https://smileguru.com/root-canal,414,Root-canal
23-02-2025,173567,page_view,683.471.393,tablet,Windows,https://smileguru.com/cosmetic-dentistry,415,cosmetic-dentistry
23-02-2025,173569,form_submit,706.892.470,tablet,unknown,https://smileguru.com,416,main
23-02-2025,173576,scroll,646.205.741,desktop,iOS,https://smileguru.com/dental-implants,417,Dental-implants
23-02-2025,173572,page_view,285.762.487,mobile,iOS,https://smileguru.com/about,418,About
23-02-2025,173567,page_view,465.723.753,mobile,iOS,https://smileguru.com/dental-implants,419,Dental-implants
23-02-2025,173568,scroll,727.323.471,tablet,Android,https://smileguru.com,420,main
23-02-2025,173571,scroll,998.873.186,mobile,iOS,https://smileguru.com/emergency-dental,421,Emergency-dental
23-02-2025,173573,click,123.357.474,unknown,iOS,https://smileguru.com/emergency-dental,422,Emergency-dental
23-02-2025,173573,form_submit,425.751.337,tablet,iOS,https://smileguru.com/contact,423,Contact
23-02-2025,173572,page_view,472.962.717,mobile,iOS,https://smileguru.com/teeth-whitening,424,teeth-whitening
23-02-2025,173574,scroll,216.811.546,mobile,Windows,https://smileguru.com/cosmetic-dentistry,425,cosmetic-dentistry
23-02-2025,173568,form_submit,969.497.259,tablet,Windows,https://smileguru.com/orthodontics,426,Orthodontics
23-02-2025,176721,click,900.178.202,mobile,iOS,https://smileguru.com/about-us,427,About
23-02-2025,173575,form_submit,unknown,desktop,Linux,https://smileguru.com/teeth-whitening,428,teeth-whitening
23-02-2025,173574,click,753.319.220,mobile,Windows,https://smileguru.com/teeth-whitening,429,teeth-whitening
23-02-2025,173574,click,567.516.909,tablet,Windows,https://smileguru.com/index,430,Index
23-02-2025,173573,form_submit,140.501.640,tablet,Windows,https://smileguru.com/index,431,Index
23-02-2025,173573,form_submit,140.501.640,tablet,Windows,https://smileguru.com/index,432,Index
23-02-2025,173572,scroll,946.134.448,mobile,Windows,https://smileguru.com/about,433,About
23-02-2025,173568,click,570.412.780,unknown,Windows,https://smileguru.com/about-us,434,About
23-02-2025,173568,click,570.412.780,unknown,Windows,https://smileguru.com/about-us,435,About
23-02-2025,173574,scroll,559.486.815,desktop,Android,https://smileguru.com/root-canal,436,Root-canal
23-02-2025,173574,scroll,940.382.787,tablet,Windows,https://smileguru.com/root-canal,437,Root-canal
23-02-2025,173568,form_submit,535.532.539,desktop,Android,https://smileguru.com/root-canal,438,Root-canal
23-02-2025,173572,form_submit,887.761.176,desktop,Android,https://smileguru.com,439,main
23-02-2025,173568,click,982.583.389,desktop,Android,https://smileguru.com/cosmetic-dentistry,440,cosmetic-dentistry
23-02-2025,173568,page_view,439.732.623,mobile,iOS,https://smileguru.com/dental-implants,441,Dental-implants
23-02-2025,173569,form_submit,356.540.319,tablet,Windows,https://smileguru.com/orthodontics,442,Orthodontics
23-02-2025,173571,form_submit,102.749.854,tablet,iOS,https://smileguru.com/about-us,443,About
23-02-2025,173574,unknown,512.703.993,desktop,Android,https://smileguru.com/cosmetic-dentistry,444,cosmetic-dentistry
23-02-2025,173573,click,121.173.185,mobile,iOS,https://smileguru.com/about-us,445,About
23-02-2025,173572,form_submit,unknown,tablet,iOS,https://smileguru.com/emergency-dental,446,Emergency-dental
23-02-2025,173570,page_view,890.613.405,tablet,unknown,https://smileguru.com/emergency-dental,447,Emergency-dental
23-02-2025,173570,form_submit,969.116.886,tablet,iOS,https://smileguru.com/about,448,About
23-02-2025,173572,form_submit,250.602.188,desktop,Android,https://smileguru.com/teeth-whitening,449,teeth-whitening
23-02-2025,173567,scroll,unknown,mobile,iOS,https://smileguru.com/contact,450,Contact
23-02-2025,173574,scroll,unknown,desktop,unknown,https://smileguru.com/home,451,Main
23-02-2025,173569,form_submit,951.205.674,unknown,Windows,https://smileguru.com/emergency-dental,452,Emergency-dental
23-02-2025,173575,click,815.985.224,mobile,Android,https://smileguru.com/orthodontics,453,Orthodontics
23-02-2025,173568,click,187.242.789,desktop,iOS,https://smileguru.com/home,454,Main
23-02-2025,173571,unknown,388.685.672,tablet,Windows,https://smileguru.com,455,main
23-02-2025,173573,scroll,954.561.513,tablet,Linux,https://smileguru.com/teeth-whitening,456,teeth-whitening
23-02-2025,173570,page_view,869.791.416,desktop,Windows,https://smileguru.com/root-canal,457,Root-canal
23-02-2025,173570,page_view,869.791.416,desktop,Windows,https://smileguru.com/root-canal,458,Root-canal
23-02-2025,173570,page_view,157.758.661,tablet,Android,https://smileguru.com/root-canal,459,Root-canal
23-02-2025,173571,scroll,271.805.803,mobile,Windows,https://smileguru.com/index,460,Index
23-02-2025,173574,form_submit,638.185.266,desktop,Linux,https://smileguru.com,461,main
23-02-2025,173569,scroll,549.891.789,desktop,Linux,https://smileguru.com,462,main
23-02-2025,173570,scroll,306.944.150,tablet,iOS,https://smileguru.com/dental-implants,463,Dental-implants
23-02-2025,173568,page_view,136.860.579,mobile,Windows,https://smileguru.com/home,464,Main
23-02-2025,173568,page_view,unknown,smartwatch,Android,https://smileguru.com/about-us,465,About
23-02-2025,173573,click,423.604.854,desktop,Android,https://smileguru.com/about-us,466,About
23-02-2025,173572,unknown,498.934.386,desktop,Android,https://smileguru.com/orthodontics,467,Orthodontics
23-02-2025,173574,form_submit,347.589.723,desktop,Windows,https://smileguru.com/emergency-dental,468,Emergency-dental
23-02-2025,173572,click,492.231.808,unknown,Linux,https://smileguru.com/orthodontics,469,Orthodontics
23-02-2025,173575,scroll,687.897.885,tablet,Linux,https://smileguru.com/about-us,470,About
23-02-2025,173568,page_view,135.375.353,tablet,unknown,https://smileguru.com/about,471,About
23-02-2025,173575,click,268.650.304,unknown,iOS,https://smileguru.com/dental-implants,472,Dental-implants
23-02-2025,173569,scroll,491.193.422,unknown,unknown,https://smileguru.com/emergency-dental,473,Emergency-dental
23-02-2025,173574,scroll,966.768.692,mobile,Windows,https://smileguru.com/orthodontics,474,Orthodontics
23-02-2025,173575,form_submit,847.836.853,unknown,iOS,https://smileguru.com/orthodontics,475,Orthodontics
23-02-2025,173575,form_submit,847.836.853,unknown,iOS,https://smileguru.com/orthodontics,476,Orthodontics
23-02-2025,173573,form_submit,180.192.289,tablet,Android,https://smileguru.com/index,477,Index
23-02-2025,173576,scroll,730.430.383,desktop,Android,https://smileguru.com/teeth-whitening,478,teeth-whitening
23-02-2025,173568,scroll,230.332.268,tablet,iOS,https://smileguru.com/about-us,479,About
23-02-2025,173569,page_view,428.956.482,mobile,iOS,https://smileguru.com/index,480,Index
23-02-2025,173570,click,596.188.414,tablet,Android,https://smileguru.com/home,481,Main
23-02-2025,173567,form_submit,173.899.375,desktop,Android,https://smileguru.com/emergency-dental,482,Emergency-dental
23-02-2025,173570,form_submit,536.613.709,desktop,Windows,https://smileguru.com/orthodontics,483,Orthodontics
23-02-2025,173568,scroll,unknown,tablet,iOS,https://smileguru.com/about-us,484,About
23-02-2025,173573,form_submit,983.751.309,mobile,Android,https://smileguru.com/dental-implants,485,Dental-implants
23-02-2025,173571,form_submit,880.131.701,desktop,iOS,https://smileguru.com/root-canal,486,Root-canal
23-02-2025,173570,click,773.853.141,tablet,Android,https://smileguru.com,487,main
23-02-2025,173568,scroll,413.264.570,unknown,Windows,https://smileguru.com/root-canal,488,Root-canal
23-02-2025,173572,page_view,439.774.845,tablet,Windows,https://smileguru.com/dental-implants,489,Dental-implants
23-02-2025,173568,click,902.753.493,tablet,Windows,https://smileguru.com/root-canal,490,Root-canal
23-02-2025,173569,page_view,541.657.989,desktop,iOS,https://smileguru.com/root-canal,491,Root-canal
23-02-2025,173571,click,382.403.257,tablet,Android,https://smileguru.com/root-canal,492,Root-canal
23-02-2025,173568,form_submit,517.114.897,desktop,iOS,https://smileguru.com/teeth-whitening,493,teeth-whitening
23-02-2025,173569,page_view,166.927.333,smartwatch,Android,https://smileguru.com/dental-implants,494,Dental-implants
23-02-2025,173571,page_view,719.253.417,desktop,iOS,https://smileguru.com/contact,495,Contact
23-02-2025,173574,page_view,267.406.742,mobile,Android,https://smileguru.com/contact,496,Contact
23-02-2025,173572,click,827.626.580,mobile,unknown,https://smileguru.com/home,497,Main
23-02-2025,173574,scroll,630.305.192,tablet,Windows,https://smileguru.com/about-us,498,About
23-02-2025,173570,page_view,373.612.349,mobile,Windows,https://smileguru.com/root-canal,499,Root-canal
23-02-2025,173569,click,841.632.559,desktop,iOS,https://smileguru.com,500,main
,,,,,,,,
23-02-2025,173568,click,714.643.441,unknown,iOS,https://smileguru.com/home,502,Main
23-02-2025,173573,scroll,982.101.547,desktop,unknown,https://smileguru.com/cosmetic-dentistry,503,cosmetic-dentistry
23-02-2025,173568,page_view,714.577.606,mobile,Android,https://smileguru.com/cosmetic-dentistry,504,cosmetic-dentistry
23-02-2025,173568,scroll,827.253.198,tablet,Android,https://smileguru.com/home,505,Main
23-02-2025,173568,scroll,827.253.198,tablet,Android,https://smileguru.com/home,506,Main
23-02-2025,173575,scroll,557.908.551,tablet,Android,https://smileguru.com/contact,507,Contact
23-02-2025,173573,click,715.293.100,desktop,iOS,https://smileguru.com/emergency-dental,508,Emergency-dental
23-02-2025,173575,click,unknown,desktop,Windows,https://smileguru.com,509,main
23-02-2025,173570,scroll,150.676.411,mobile,iOS,https://smileguru.com/root-canal,510,Root-canal
23-02-2025,173571,page_view,869.460.826,mobile,Linux,https://smileguru.com/about-us,511,About
23-02-2025,173571,page_view,869.460.826,mobile,Linux,https://smileguru.com/about-us,512,About
23-02-2025,173575,unknown,982.749.502,tablet,iOS,https://smileguru.com/about,513,About
23-02-2025,173575,unknown,982.749.502,tablet,iOS,https://smileguru.com/about,514,About
23-02-2025,173567,form_submit,803.798.317,desktop,Windows,https://smileguru.com/teeth-whitening,515,teeth-whitening
23-02-2025,173570,page_view,788.672.392,desktop,Android,https://smileguru.com/home,516,Main
23-02-2025,173572,page_view,976.367.326,unknown,unknown,https://smileguru.com/index,517,Index
23-02-2025,173574,page_view,270.215.642,desktop,Windows,https://smileguru.com,518,main
23-02-2025,173570,click,399.883.724,smartwatch,iOS,https://smileguru.com/orthodontics,519,Orthodontics
23-02-2025,173570,unknown,408.854.464,tablet,iOS,https://smileguru.com/home,520,Main
23-02-2025,173573,page_view,119.445.902,unknown,Windows,https://smileguru.com/contact,521,Contact
23-02-2025,173571,scroll,807.698.661,smartwatch,Android,https://smileguru.com/contact,522,Contact
23-02-2025,173574,form_submit,953.215.743,tablet,Android,https://smileguru.com/orthodontics,523,Orthodontics
23-02-2025,173572,page_view,232.797.738,smartwatch,Windows,https://smileguru.com/about-us,524,About
23-02-2025,173569,scroll,337.780.252,mobile,Android,https://smileguru.com/about-us,525,About
23-02-2025,173572,scroll,873.843.779,desktop,iOS,https://smileguru.com/index,526,Index
23-02-2025,173573,form_submit,425.868.935,unknown,Linux,https://smileguru.com/emergency-dental,527,Emergency-dental
23-02-2025,173573,unknown,889.763.844,desktop,Android,https://smileguru.com/emergency-dental,528,Emergency-dental
23-02-2025,173569,form_submit,691.271.805,tablet,iOS,https://smileguru.com/cosmetic-dentistry,529,cosmetic-dentistry
23-02-2025,173572,scroll,unknown,mobile,iOS,https://smileguru.com/root-canal,530,Root-canal
23-02-2025,173571,page_view,837.607.245,unknown,Android,https://smileguru.com/orthodontics,531,Orthodontics
23-02-2025,173572,page_view,765.574.445,desktop,unknown,https://smileguru.com/teeth-whitening,532,teeth-whitening
23-02-2025,173573,scroll,658.356.248,desktop,Android,https://smileguru.com/teeth-whitening,533,teeth-whitening
23-02-2025,173574,page_view,906.649.349,mobile,iOS,https://smileguru.com/home,534,Main
23-02-2025,173575,click,885.554.493,desktop,iOS,https://smileguru.com,535,main
23-02-2025,173574,page_view,529.288.811,desktop,iOS,https://smileguru.com/index,536,Index
23-02-2025,173570,click,871.469.372,unknown,iOS,https://smileguru.com/about,537,About
23-02-2025,173572,click,622.174.854,mobile,Android,https://smileguru.com/index,538,Index
23-02-2025,173572,page_view,621.748.616,mobile,Android,https://smileguru.com/teeth-whitening,539,teeth-whitening
23-02-2025,173573,page_view,608.299.990,mobile,iOS,https://smileguru.com/contact,540,Contact
23-02-2025,173573,click,422.852.877,desktop,iOS,https://smileguru.com/teeth-whitening,541,teeth-whitening
23-02-2025,173571,page_view,412.789.132,desktop,Windows,https://smileguru.com/emergency-dental,542,Emergency-dental
23-02-2025,173568,form_submit,803.931.966,desktop,Linux,https://smileguru.com/contact,543,Contact
23-02-2025,173573,scroll,896.547.856,tablet,Android,https://smileguru.com/orthodontics,544,Orthodontics
23-02-2025,173574,form_submit,469.866.808,desktop,Android,https://smileguru.com/contact,545,Contact
23-02-2025,173571,form_submit,unknown,tablet,Windows,https://smileguru.com/about-us,546,About
23-02-2025,173572,unknown,933.137.453,mobile,iOS,https://smileguru.com/dental-implants,547,Dental-implants
23-02-2025,173573,page_view,unknown,mobile,Windows,https://smileguru.com/root-canal,548,Root-canal
23-02-2025,173570,scroll,704.303.117,mobile,Android,https://smileguru.com,549,main
23-02-2025,173574,unknown,669.423.141,desktop,Android,https://smileguru.com/home,550,Main
23-02-2025,173569,scroll,889.814.387,mobile,iOS,https://smileguru.com/about-us,551,About
23-02-2025,173568,unknown,unknown,mobile,iOS,https://smileguru.com,552,main
23-02-2025,173568,scroll,608.360.997,mobile,iOS,https://smileguru.com/contact,553,Contact
23-02-2025,173567,scroll,410.729.937,mobile,Android,https://smileguru.com/contact,554,Contact
23-02-2025,173574,scroll,559.628.711,tablet,Windows,https://smileguru.com,555,main
23-02-2025,173575,unknown,169.953.410,unknown,Linux,https://smileguru.com/index,556,Index
23-02-2025,173573,page_view,151.221.930,tablet,Windows,https://smileguru.com/home,557,Main
23-02-2025,173575,scroll,867.764.956,tablet,Linux,https://smileguru.com/cosmetic-dentistry,558,cosmetic-dentistry
23-02-2025,173574,scroll,795.613.185,mobile,iOS,https://smileguru.com/index,559,Index
23-02-2025,173567,form_submit,798.457.457,mobile,iOS,https://smileguru.com/home,560,Main
23-02-2025,173568,unknown,unknown,tablet,Android,https://smileguru.com/contact,561,Contact
23-02-2025,173570,scroll,672.208.269,unknown,iOS,https://smileguru.com/teeth-whitening,562,teeth-whitening
23-02-2025,173574,page_view,546.105.983,smartwatch,Android,https://smileguru.com,563,main
23-02-2025,173572,click,575.419.782,mobile,Windows,https://smileguru.com/emergency-dental,564,Emergency-dental
23-02-2025,173573,page_view,unknown,mobile,iOS,https://smileguru.com/home,565,Main
23-02-2025,173573,page_view,unknown,mobile,iOS,https://smileguru.com/home,566,Main
23-02-2025,173571,scroll,911.675.745,tablet,Linux,https://smileguru.com/contact,567,Contact
23-02-2025,173570,form_submit,547.885.907,desktop,Windows,https://smileguru.com/root-canal,568,Root-canal
23-02-2025,173569,page_view,963.984.694,mobile,Android,https://smileguru.com/orthodontics,569,Orthodontics
23-02-2025,173575,unknown,231.178.806,tablet,iOS,https://smileguru.com/about-us,570,About
23-02-2025,173567,page_view,971.217.533,tablet,Windows,https://smileguru.com/dental-implants,571,Dental-implants
23-02-2025,173569,form_submit,unknown,tablet,Windows,https://smileguru.com/index,572,Index
23-02-2025,173568,page_view,884.337.525,desktop,Windows,https://smileguru.com/orthodontics,573,Orthodontics
23-02-2025,173568,page_view,427.891.321,mobile,iOS,https://smileguru.com/cosmetic-dentistry,574,cosmetic-dentistry
23-02-2025,173574,scroll,780.345.624,mobile,Android,https://smileguru.com/root-canal,575,Root-canal
23-02-2025,173574,scroll,780.345.624,mobile,Android,https://smileguru.com/root-canal,576,Root-canal
23-02-2025,173572,page_view,183.550.570,tablet,unknown,https://smileguru.com,577,main
23-02-2025,173573,scroll,439.995.780,smartwatch,Android,https://smileguru.com/cosmetic-dentistry,578,cosmetic-dentistry
23-02-2025,173568,scroll,218.476.140,mobile,iOS,https://smileguru.com/about,579,About
23-02-2025,173569,scroll,747.819.636,unknown,iOS,https://smileguru.com/emergency-dental,580,Emergency-dental
23-02-2025,173573,page_view,192.829.388,desktop,Android,https://smileguru.com/orthodontics,581,Orthodontics
23-02-2025,173569,form_submit,266.555.663,mobile,Android,https://smileguru.com/about,582,About
